Date,Speed (m/s),Direction (º),Energy (kWh)
08/05/2020 09:10:00,"2,38",108,"0,00"
08/05/2020 09:20:00,"2,36",127,"0,00"
08/05/2020 09:30:00,"2,45",121,"0,00"
08/05/2020 09:40:00,"2,19",59,"0,00"
08/05/2020 09:50:00,"2,02",29,"0,00"
08/05/2020 10:00:00,"2,96",49,"0,00"
08/05/2020 10:10:00,"3,56",30,"0,00"
08/05/2020 10:20:00,"3,11",34,"0,00"
08/05/2020 10:30:00,"3,06",38,"0,02"
08/05/2020 10:40:00,"4,40",78,"10,69"
08/05/2020 10:50:00,"3,95",69,"6,65"
08/05/2020 11:00:00,"4,89",71,"18,71"
08/05/2020 11:10:00,"3,78",68,"14,67"
08/05/2020 11:20:00,"3,48",48,"0,13"
08/05/2020 11:30:00,"5,15",36,"60,29"
08/05/2020 11:40:00,"5,13",27,"94,42"
08/05/2020 11:50:00,"5,90",29,"165,80"
08/05/2020 12:00:00,"6,03",25,"208,78"
08/05/2020 12:10:00,"5,46",28,"210,27"
08/05/2020 12:20:00,"5,75",28,"171,27"
08/05/2020 12:30:00,"5,80",31,"209,13"
08/05/2020 12:40:00,"6,29",36,"209,73"
08/05/2020 12:50:00,"5,39",33,"168,76"
08/05/2020 13:00:00,"5,80",31,"181,17"
08/05/2020 13:10:00,"4,91",28,"170,99"
08/05/2020 13:20:00,"6,24",34,"199,64"
08/05/2020 13:30:00,"6,34",34,"235,44"
08/05/2020 13:40:00,"6,64",39,"286,64"
08/05/2020 13:50:00,"6,77",36,"299,82"
08/05/2020 14:00:00,"6,09",31,"329,53"
08/05/2020 14:10:00,"4,53",30,"314,53"
08/05/2020 14:20:00,"4,29",35,"327,97"
08/05/2020 14:30:00,"4,66",41,"399,24"
08/05/2020 14:40:00,"7,43",47,"436,13"
08/05/2020 14:50:00,"5,43",47,"500,85"
08/05/2020 15:00:00,"6,51",43,"649,16"
08/05/2020 15:10:00,"7,53",41,"489,79"
08/05/2020 15:20:00,"5,36",37,"273,99"
08/05/2020 15:30:00,"5,53",28,"387,33"
08/05/2020 15:40:00,"7,22",36,"443,83"
08/05/2020 15:50:00,"6,90",21,"306,21"
08/05/2020 16:00:00,"4,66",71,"180,79"
08/05/2020 16:10:00,"3,61",37,"36,56"
08/05/2020 16:20:00,"2,93",46,"3,59"
08/05/2020 16:30:00,"5,21",53,"82,90"
08/05/2020 16:40:00,"4,02",60,"11,18"
08/05/2020 16:50:00,"4,44",56,"5,69"
08/05/2020 17:00:00,"4,31",58,"15,41"
08/05/2020 17:10:00,"3,74",58,"0,00"
08/05/2020 17:20:00,"3,91",61,"0,00"
08/05/2020 17:30:00,"2,85",60,"0,03"
08/05/2020 17:40:00,"3,09",61,"0,05"
08/05/2020 17:50:00,"2,33",58,"0,00"
08/05/2020 18:00:00,"2,49",55,"0,00"
08/05/2020 18:10:00,"2,72",61,"0,00"
08/05/2020 18:20:00,"2,06",56,"0,00"
08/05/2020 18:30:00,"2,24",56,"0,00"
08/05/2020 18:40:00,"2,59",48,"0,00"
08/05/2020 18:50:00,"3,56",52,"0,00"
08/05/2020 19:00:00,"2,77",55,"0,00"
08/05/2020 19:10:00,"2,90",52,"0,00"
08/05/2020 19:20:00,"2,59",51,"0,00"
08/05/2020 19:30:00,"2,71",51,"0,00"
08/05/2020 19:40:00,"3,34",54,"0,00"
08/05/2020 19:50:00,"3,33",53,"0,00"
08/05/2020 20:00:00,"3,21",54,"2,25"
08/05/2020 20:10:00,"4,21",50,"69,04"
08/05/2020 20:20:00,"4,30",52,"65,82"
08/05/2020 20:30:00,"4,66",54,"96,27"
08/05/2020 20:40:00,"4,10",51,"73,57"
08/05/2020 20:50:00,"3,02",54,"10,75"
08/05/2020 21:00:00,"3,19",68,"0,15"
08/05/2020 21:10:00,"4,01",55,"6,21"
08/05/2020 21:20:00,"4,18",53,"6,81"
08/05/2020 21:30:00,"3,69",55,"5,48"
08/05/2020 21:40:00,"4,73",57,"10,35"
08/05/2020 21:50:00,"4,59",57,"28,05"
08/05/2020 22:00:00,"4,61",56,"55,41"
08/05/2020 22:10:00,"4,66",55,"61,85"
08/05/2020 22:20:00,"4,66",55,"95,71"
08/05/2020 22:30:00,"4,58",53,"96,67"
08/05/2020 22:40:00,"5,10",50,"117,20"
08/05/2020 22:50:00,"4,13",51,"129,84"
08/05/2020 23:00:00,"3,64",54,"32,62"
08/05/2020 23:10:00,"3,24",49,"20,32"
08/05/2020 23:20:00,"3,28",54,"16,69"
08/05/2020 23:30:00,"3,95",52,"3,56"
08/05/2020 23:40:00,"3,90",57,"16,32"
08/05/2020 23:50:00,"4,04",69,"0,00"
09/05/2020 00:00:00,"4,27",64,"2,51"
09/05/2020 00:10:00,"3,77",61,"54,18"
09/05/2020 00:20:00,"2,18",58,"26,63"
09/05/2020 00:30:00,"3,74",65,"54,75"
09/05/2020 00:40:00,"3,78",53,"47,11"
09/05/2020 00:50:00,"3,91",48,"25,89"
09/05/2020 01:00:00,"4,63",49,"131,60"
09/05/2020 01:10:00,"4,14",52,"86,13"
09/05/2020 01:20:00,"4,64",52,"75,40"
09/05/2020 01:30:00,"4,83",51,"89,38"
09/05/2020 01:40:00,"4,36",46,"53,44"
09/05/2020 01:50:00,"4,14",48,"45,61"
09/05/2020 02:00:00,"3,44",50,"41,85"
09/05/2020 02:10:00,"4,68",51,"104,94"
09/05/2020 02:20:00,"4,86",49,"113,44"
09/05/2020 02:30:00,"5,43",48,"190,24"
09/05/2020 02:40:00,"5,12",47,"244,61"
09/05/2020 02:50:00,"4,97",47,"281,61"
09/05/2020 03:00:00,"5,20",46,"262,24"
09/05/2020 03:10:00,"6,02",45,"315,72"
09/05/2020 03:20:00,"5,60",45,"293,90"
09/05/2020 03:30:00,"6,11",44,"284,24"
09/05/2020 03:40:00,"5,84",43,"266,73"
09/05/2020 03:50:00,"4,55",42,"149,41"
09/05/2020 04:00:00,"5,69",42,"169,29"
09/05/2020 04:10:00,"5,62",40,"186,45"
09/05/2020 04:20:00,"4,96",41,"101,88"
09/05/2020 04:30:00,"4,89",41,"86,34"
09/05/2020 04:40:00,"5,07",40,"44,21"
09/05/2020 04:50:00,"4,58",40,"27,62"
09/05/2020 05:00:00,"3,79",41,"3,50"
09/05/2020 05:10:00,"3,52",41,"51,61"
09/05/2020 05:20:00,"4,92",41,"52,65"
09/05/2020 05:30:00,"3,79",40,"5,18"
09/05/2020 05:40:00,"4,28",42,"41,35"
09/05/2020 05:50:00,"5,16",44,"99,46"
09/05/2020 06:00:00,"5,08",43,"113,65"
09/05/2020 06:10:00,"5,97",43,"124,37"
09/05/2020 06:20:00,"4,43",44,"26,70"
09/05/2020 06:30:00,"5,18",43,"88,29"
09/05/2020 06:40:00,"6,33",41,"222,70"
09/05/2020 06:50:00,"6,98",38,"335,00"
09/05/2020 07:00:00,"7,62",44,"491,60"
09/05/2020 07:10:00,"6,84",48,"355,37"
09/05/2020 07:20:00,"6,47",52,"175,08"
09/05/2020 07:30:00,"8,25",147,"220,88"
09/05/2020 07:40:00,"8,15",177,"196,28"
09/05/2020 07:50:00,"6,59",166,"108,58"
09/05/2020 08:00:00,"5,94",155,"96,69"
09/05/2020 08:10:00,"4,87",148,"50,90"
09/05/2020 08:20:00,"3,98",94,"19,83"
09/05/2020 08:30:00,"3,54",82,"7,91"
09/05/2020 08:40:00,"4,49",49,"43,48"
09/05/2020 08:50:00,"4,35",79,"58,74"
09/05/2020 09:00:00,"4,52",49,"70,08"
09/05/2020 09:10:00,"4,70",60,"110,85"
09/05/2020 09:20:00,"4,89",53,"142,08"
09/05/2020 09:30:00,"5,36",42,"143,84"
09/05/2020 09:40:00,"5,26",51,"188,00"
09/05/2020 09:50:00,"5,86",52,"149,76"
09/05/2020 10:00:00,"5,74",42,"142,87"
09/05/2020 10:10:00,"5,94",46,"185,77"
09/05/2020 10:20:00,"5,92",42,"245,68"
09/05/2020 10:30:00,"5,29",37,"132,52"
09/05/2020 10:40:00,"5,55",38,"186,99"
09/05/2020 10:50:00,"5,16",40,"184,93"
09/05/2020 11:00:00,"5,45",45,"155,64"
09/05/2020 11:10:00,"4,46",46,"117,29"
09/05/2020 11:20:00,"5,10",39,"104,80"
09/05/2020 11:30:00,"5,02",49,"95,59"
09/05/2020 11:40:00,"6,23",49,"166,23"
09/05/2020 11:50:00,"5,66",41,"158,13"
09/05/2020 12:00:00,"7,01",70,"405,52"
09/05/2020 12:10:00,"6,39",67,"365,92"
09/05/2020 12:20:00,"5,58",64,"205,48"
09/05/2020 12:30:00,"5,42",48,"151,77"
09/05/2020 12:40:00,"5,79",50,"242,52"
09/05/2020 12:50:00,"4,75",60,"101,47"
09/05/2020 13:00:00,"4,82",49,"86,89"
09/05/2020 13:10:00,"4,49",48,"85,52"
09/05/2020 13:20:00,"4,77",31,"58,56"
09/05/2020 13:30:00,"5,03",40,"68,93"
09/05/2020 13:40:00,"5,33",58,"123,67"
09/05/2020 13:50:00,"5,29",60,"73,37"
09/05/2020 14:00:00,"4,98",69,"34,00"
09/05/2020 14:10:00,"10,73",93,"724,38"
09/05/2020 14:20:00,"11,00",85,"1.420,82"
09/05/2020 14:30:00,"11,25",92,"1.180,62"
09/05/2020 14:40:00,"10,33",74,"1.076,59"
09/05/2020 14:50:00,"9,97",81,"1.084,88"
09/05/2020 15:00:00,"8,58",58,"756,39"
09/05/2020 15:10:00,"9,20",66,"903,28"
09/05/2020 15:20:00,"9,27",126,"916,57"
09/05/2020 15:30:00,"9,09",145,"725,91"
09/05/2020 15:40:00,"8,38",94,"567,26"
09/05/2020 15:50:00,"6,42",78,"410,43"
09/05/2020 16:00:00,"6,37",60,"330,32"
09/05/2020 16:10:00,"7,22",61,"388,99"
09/05/2020 16:20:00,"5,52",47,"249,31"
09/05/2020 16:30:00,"5,52",44,"157,82"
09/05/2020 16:40:00,"4,30",39,"56,37"
09/05/2020 16:50:00,"2,32",27,"3,09"
09/05/2020 17:00:00,"2,91",26,"0,02"
09/05/2020 17:10:00,"2,98",29,"0,00"
09/05/2020 17:20:00,"1,19",28,"0,00"
09/05/2020 17:30:00,"0,35",29,"0,00"
09/05/2020 17:40:00,"1,21",31,"0,00"
09/05/2020 17:50:00,"3,89",149,"0,00"
09/05/2020 18:00:00,"2,73",140,"0,00"
09/05/2020 18:10:00,"2,34",140,"0,00"
09/05/2020 18:20:00,"1,64",129,"0,00"
09/05/2020 18:30:00,"1,84",69,"0,00"
09/05/2020 18:40:00,"2,27",58,"0,00"
09/05/2020 18:50:00,"2,01",87,"0,00"
09/05/2020 19:00:00,"2,01",63,"0,00"
09/05/2020 19:10:00,"1,61",54,"0,00"
09/05/2020 19:20:00,"1,36",62,"0,00"
09/05/2020 19:30:00,"1,87",124,"0,00"
09/05/2020 19:40:00,"2,69",119,"0,00"
09/05/2020 19:50:00,"2,83",42,"0,00"
09/05/2020 20:00:00,"2,75",34,"0,00"
09/05/2020 20:10:00,"2,41",42,"0,00"
09/05/2020 20:20:00,"1,94",46,"0,00"
09/05/2020 20:30:00,"1,39",46,"0,00"
09/05/2020 20:40:00,"1,66",47,"0,00"
09/05/2020 20:50:00,"2,28",47,"0,00"
09/05/2020 21:00:00,"2,06",52,"0,00"
09/05/2020 21:10:00,"2,52",45,"0,00"
09/05/2020 21:20:00,"2,79",43,"0,00"
09/05/2020 21:30:00,"2,94",40,"0,00"
09/05/2020 21:40:00,"3,21",42,"0,00"
09/05/2020 21:50:00,"2,66",45,"0,00"
09/05/2020 22:00:00,"2,59",47,"0,00"
09/05/2020 22:10:00,"2,58",49,"0,00"
09/05/2020 22:20:00,"2,10",50,"0,00"
09/05/2020 22:30:00,"2,44",49,"0,00"
09/05/2020 22:40:00,"2,00",50,"0,00"
09/05/2020 22:50:00,"2,29",50,"0,00"
09/05/2020 23:00:00,"2,55",49,"0,00"
09/05/2020 23:10:00,"1,03",50,"0,00"
09/05/2020 23:20:00,"0,38",53,"0,00"
09/05/2020 23:30:00,"1,61",53,"0,00"
09/05/2020 23:40:00,"1,03",53,"0,00"
09/05/2020 23:50:00,"1,54",52,"0,00"
10/05/2020 00:00:00,"1,68",51,"0,00"
10/05/2020 00:10:00,"1,65",51,"0,00"
10/05/2020 00:20:00,"2,48",51,"0,00"
10/05/2020 00:30:00,"1,61",49,"0,00"
10/05/2020 00:40:00,"1,36",48,"0,00"
10/05/2020 00:50:00,"2,24",46,"0,00"
10/05/2020 01:00:00,"2,22",52,"0,00"
10/05/2020 01:10:00,"2,15",66,"0,00"
10/05/2020 01:20:00,"2,48",56,"0,00"
10/05/2020 01:30:00,"2,31",46,"0,00"
10/05/2020 01:40:00,"2,86",47,"0,00"
10/05/2020 01:50:00,"2,24",47,"0,00"
10/05/2020 02:00:00,"2,41",45,"0,04"
10/05/2020 02:10:00,"2,79",46,"0,00"
10/05/2020 02:20:00,"3,24",47,"0,63"
10/05/2020 02:30:00,"3,00",46,"0,05"
10/05/2020 02:40:00,"3,12",46,"0,32"
10/05/2020 02:50:00,"3,20",46,"0,00"
10/05/2020 03:00:00,"3,52",44,"13,40"
10/05/2020 03:10:00,"3,83",45,"25,13"
10/05/2020 03:20:00,"3,70",44,"0,04"
10/05/2020 03:30:00,"3,71",43,"0,00"
10/05/2020 03:40:00,"3,55",44,"0,00"
10/05/2020 03:50:00,"3,75",43,"34,20"
10/05/2020 04:00:00,"3,90",43,"84,50"
10/05/2020 04:10:00,"4,31",42,"123,58"
10/05/2020 04:20:00,"3,92",40,"99,63"
10/05/2020 04:30:00,"4,07",40,"106,87"
10/05/2020 04:40:00,"3,61",42,"78,05"
10/05/2020 04:50:00,"3,53",41,"63,82"
10/05/2020 05:00:00,"3,02",40,"23,67"
10/05/2020 05:10:00,"3,88",40,"15,11"
10/05/2020 05:20:00,"3,61",39,"25,30"
10/05/2020 05:30:00,"3,48",41,"14,63"
10/05/2020 05:40:00,"4,03",39,"28,30"
10/05/2020 05:50:00,"4,36",39,"52,82"
10/05/2020 06:00:00,"4,07",38,"59,06"
10/05/2020 06:10:00,"3,24",40,"5,02"
10/05/2020 06:20:00,"3,17",40,"0,00"
10/05/2020 06:30:00,"2,82",42,"0,00"
10/05/2020 06:40:00,"2,44",43,"0,00"
10/05/2020 06:50:00,"2,24",41,"0,00"
10/05/2020 07:00:00,"2,11",40,"0,13"
10/05/2020 07:10:00,"3,87",42,"0,00"
10/05/2020 07:20:00,"3,42",44,"0,00"
10/05/2020 07:30:00,"2,29",44,"0,00"
10/05/2020 07:40:00,"1,94",41,"0,00"
10/05/2020 07:50:00,"1,61",45,"0,00"
10/05/2020 08:00:00,"2,00",48,"0,00"
10/05/2020 08:10:00,"1,88",48,"0,00"
10/05/2020 08:20:00,"2,87",50,"0,00"
10/05/2020 08:30:00,"2,36",47,"0,00"
10/05/2020 08:40:00,"2,09",45,"0,00"
10/05/2020 08:50:00,"2,61",48,"0,00"
10/05/2020 09:00:00,"2,05",47,"0,00"
10/05/2020 09:10:00,"1,73",47,"0,00"
10/05/2020 09:20:00,"1,49",49,"0,00"
10/05/2020 09:30:00,"1,98",49,"0,00"
10/05/2020 09:40:00,"1,76",49,"0,00"
10/05/2020 09:50:00,"1,14",46,"0,00"
10/05/2020 10:00:00,"1,39",43,"0,00"
10/05/2020 10:10:00,"2,39",42,"0,00"
10/05/2020 10:20:00,"2,22",42,"0,00"
10/05/2020 10:30:00,"1,94",42,"0,00"
10/05/2020 10:40:00,"2,12",44,"0,00"
10/05/2020 10:50:00,"3,05",38,"0,00"
10/05/2020 11:00:00,"3,19",43,"0,00"
10/05/2020 11:10:00,"2,47",28,"0,00"
10/05/2020 11:20:00,"1,63",29,"0,00"
10/05/2020 11:30:00,"2,32",46,"0,00"
10/05/2020 11:40:00,"2,56",113,"0,00"
10/05/2020 11:50:00,"2,52",124,"0,00"
10/05/2020 12:00:00,"2,36",122,"0,00"
10/05/2020 12:10:00,"2,67",28,"0,00"
10/05/2020 12:20:00,"1,71",22,"0,00"
10/05/2020 12:30:00,"2,34",18,"0,00"
10/05/2020 12:40:00,"2,30",19,"0,00"
10/05/2020 12:50:00,"2,61",17,"0,00"
10/05/2020 13:00:00,"2,56",20,"0,39"
10/05/2020 13:10:00,"2,84",36,"0,44"
10/05/2020 13:20:00,"3,32",26,"0,01"
10/05/2020 13:30:00,"3,05",23,"0,32"
10/05/2020 13:40:00,"4,08",19,"15,08"
10/05/2020 13:50:00,"3,73",21,"12,07"
10/05/2020 14:00:00,"4,87",20,"38,08"
10/05/2020 14:10:00,"4,70",21,"13,54"
10/05/2020 14:20:00,"4,00",18,"0,10"
10/05/2020 14:30:00,"4,62",17,"3,52"
10/05/2020 14:40:00,"4,93",19,"6,97"
10/05/2020 14:50:00,"4,92",20,"25,29"
10/05/2020 15:00:00,"5,21",20,"13,47"
10/05/2020 15:10:00,"5,81",21,"49,46"
10/05/2020 15:20:00,"3,59",19,"0,00"
10/05/2020 15:30:00,"3,55",21,"28,01"
10/05/2020 15:40:00,"5,06",30,"179,10"
10/05/2020 15:50:00,"6,15",41,"261,32"
10/05/2020 16:00:00,"7,27",46,"280,63"
10/05/2020 16:10:00,"5,86",55,"156,11"
10/05/2020 16:20:00,"6,11",59,"133,47"
10/05/2020 16:30:00,"6,11",59,"190,58"
10/05/2020 16:40:00,"6,17",57,"183,02"
10/05/2020 16:50:00,"6,03",55,"144,11"
10/05/2020 17:00:00,"5,67",56,"88,81"
10/05/2020 17:10:00,"4,87",55,"21,48"
10/05/2020 17:20:00,"4,19",57,"5,83"
10/05/2020 17:30:00,"4,25",57,"16,69"
10/05/2020 17:40:00,"4,05",57,"12,14"
10/05/2020 17:50:00,"4,36",56,"16,68"
10/05/2020 18:00:00,"5,41",57,"16,84"
10/05/2020 18:10:00,"5,09",55,"6,07"
10/05/2020 18:20:00,"3,77",58,"0,14"
10/05/2020 18:30:00,"4,00",56,"3,19"
10/05/2020 18:40:00,"4,21",57,"3,08"
10/05/2020 18:50:00,"3,60",58,"0,08"
10/05/2020 19:00:00,"3,09",56,"0,00"
10/05/2020 19:10:00,"2,66",53,"0,00"
10/05/2020 19:20:00,"3,23",53,"0,00"
10/05/2020 19:30:00,"3,89",53,"0,42"
10/05/2020 19:40:00,"3,15",53,"0,00"
10/05/2020 19:50:00,"2,88",52,"0,00"
10/05/2020 20:00:00,"3,32",52,"0,95"
10/05/2020 20:10:00,"2,41",51,"0,38"
10/05/2020 20:20:00,"2,56",50,"0,00"
10/05/2020 20:30:00,"2,18",41,"0,01"
10/05/2020 20:40:00,"1,50",38,"0,00"
10/05/2020 20:50:00,"1,40",37,"0,00"
10/05/2020 21:00:00,"1,39",37,"0,00"
10/05/2020 21:10:00,"0,71",39,"0,00"
10/05/2020 21:20:00,"0,79",45,"0,00"
10/05/2020 21:30:00,"1,16",38,"0,00"
10/05/2020 21:40:00,"1,55",39,"0,00"
10/05/2020 21:50:00,"1,78",38,"0,00"
10/05/2020 22:00:00,"3,09",39,"0,01"
10/05/2020 22:10:00,"3,27",39,"0,38"
10/05/2020 22:20:00,"3,25",41,"0,01"
10/05/2020 22:30:00,"3,61",40,"0,00"
10/05/2020 22:40:00,"4,12",40,"10,45"
10/05/2020 22:50:00,"4,08",41,"19,81"
10/05/2020 23:00:00,"4,27",41,"43,46"
10/05/2020 23:10:00,"4,12",41,"7,03"
10/05/2020 23:20:00,"3,85",43,"0,00"
10/05/2020 23:30:00,"2,24",61,"0,00"
10/05/2020 23:40:00,"1,59",44,"0,00"
10/05/2020 23:50:00,"3,48",43,"0,00"
11/05/2020 00:00:00,-,-,-
11/05/2020 00:10:00,"4,32",45,"0,08"
11/05/2020 00:20:00,"3,99",48,"0,04"
11/05/2020 00:30:00,"4,17",49,"11,52"
11/05/2020 00:40:00,"4,19",51,"31,20"
11/05/2020 00:50:00,"4,10",49,"42,36"
11/05/2020 01:00:00,"3,85",51,"39,90"
11/05/2020 01:10:00,"3,67",50,"15,35"
11/05/2020 01:20:00,"3,52",49,"0,00"
11/05/2020 01:30:00,"3,51",50,"0,01"
11/05/2020 01:40:00,"3,64",48,"0,01"
11/05/2020 01:50:00,"3,73",49,"0,00"
11/05/2020 02:00:00,"3,96",50,"0,00"
11/05/2020 02:10:00,"3,62",49,"0,00"
11/05/2020 02:20:00,"3,47",49,"0,00"
11/05/2020 02:30:00,"3,42",48,"0,00"
11/05/2020 02:40:00,"3,44",48,"0,00"
11/05/2020 02:50:00,"3,10",48,"0,00"
11/05/2020 03:00:00,"3,28",48,"0,00"
11/05/2020 03:10:00,"3,28",44,"0,00"
11/05/2020 03:20:00,"2,29",43,"0,00"
11/05/2020 03:30:00,"2,43",40,"0,00"
11/05/2020 03:40:00,"1,74",47,"0,00"
11/05/2020 03:50:00,"2,19",39,"0,00"
11/05/2020 04:00:00,"2,19",35,"0,00"
11/05/2020 04:10:00,"3,01",39,"0,04"
11/05/2020 04:20:00,"3,61",38,"32,07"
11/05/2020 04:30:00,"4,18",39,"40,30"
11/05/2020 04:40:00,"4,50",43,"63,64"
11/05/2020 04:50:00,"4,45",42,"66,11"
11/05/2020 05:00:00,"4,21",39,"50,13"
11/05/2020 05:10:00,"4,36",39,"55,96"
11/05/2020 05:20:00,"4,52",41,"51,78"
11/05/2020 05:30:00,"4,47",43,"77,81"
11/05/2020 05:40:00,"4,63",41,"98,21"
11/05/2020 05:50:00,"4,60",41,"89,22"
11/05/2020 06:00:00,"4,40",44,"85,03"
11/05/2020 06:10:00,"4,27",37,"87,95"
11/05/2020 06:20:00,"4,28",31,"106,94"
11/05/2020 06:30:00,"4,45",34,"111,16"
11/05/2020 06:40:00,"4,34",39,"93,21"
11/05/2020 06:50:00,"4,48",39,"70,90"
11/05/2020 07:00:00,"4,31",34,"41,84"
11/05/2020 07:10:00,"4,16",37,"1,64"
11/05/2020 07:20:00,"3,70",39,"0,06"
11/05/2020 07:30:00,"4,29",36,"3,32"
11/05/2020 07:40:00,"4,39",35,"23,10"
11/05/2020 07:50:00,"3,89",36,"0,00"
11/05/2020 08:00:00,"3,51",37,"0,00"
11/05/2020 08:10:00,"3,91",35,"0,04"
11/05/2020 08:20:00,"3,66",35,"0,00"
11/05/2020 08:30:00,"3,46",34,"0,00"
11/05/2020 08:40:00,"2,64",31,"0,00"
11/05/2020 08:50:00,"2,89",36,"0,00"
11/05/2020 09:00:00,"2,77",33,"0,00"
11/05/2020 09:10:00,"2,71",22,"0,00"
11/05/2020 09:20:00,"2,47",30,"0,01"
11/05/2020 09:30:00,"2,92",32,"0,00"
11/05/2020 09:40:00,"2,62",34,"0,00"
11/05/2020 09:50:00,"3,33",30,"0,05"
11/05/2020 10:00:00,"2,70",30,"0,00"
11/05/2020 10:10:00,"2,56",27,"0,00"
11/05/2020 10:20:00,"2,95",29,"0,00"
11/05/2020 10:30:00,"2,49",26,"0,00"
11/05/2020 10:40:00,"1,80",26,"0,00"
11/05/2020 10:50:00,"1,51",30,"0,00"
11/05/2020 11:00:00,"2,76",37,"0,00"
11/05/2020 11:10:00,"2,71",31,"0,00"
11/05/2020 11:20:00,"2,90",31,"0,00"
11/05/2020 11:30:00,"3,38",29,"0,00"
11/05/2020 11:40:00,"3,33",29,"0,02"
11/05/2020 11:50:00,"3,62",31,"0,00"
11/05/2020 12:00:00,"3,50",27,"2,23"
11/05/2020 12:10:00,"3,64",28,"0,55"
11/05/2020 12:20:00,"3,97",30,"0,39"
11/05/2020 12:30:00,"4,03",28,"0,05"
11/05/2020 12:40:00,"3,99",28,"0,10"
11/05/2020 12:50:00,"3,57",26,"0,00"
11/05/2020 13:00:00,"3,67",30,"0,00"
11/05/2020 13:10:00,"3,54",31,"0,00"
11/05/2020 13:20:00,"3,31",27,"0,00"
11/05/2020 13:30:00,"3,84",31,"0,00"
11/05/2020 13:40:00,"3,98",32,"24,44"
11/05/2020 13:50:00,"4,35",30,"37,06"
11/05/2020 14:00:00,"4,13",28,"51,30"
11/05/2020 14:10:00,"4,56",28,"33,96"
11/05/2020 14:20:00,"4,04",35,"3,25"
11/05/2020 14:30:00,"3,76",34,"7,83"
11/05/2020 14:40:00,"4,02",35,"34,76"
11/05/2020 14:50:00,"4,59",41,"94,70"
11/05/2020 15:00:00,"5,38",32,"146,84"
11/05/2020 15:10:00,"7,35",30,"262,53"
11/05/2020 15:20:00,"7,27",27,"275,89"
11/05/2020 15:30:00,"6,85",31,"319,40"
11/05/2020 15:40:00,"6,99",27,"363,76"
11/05/2020 15:50:00,"6,14",30,"461,60"
11/05/2020 16:00:00,"6,33",27,"547,05"
11/05/2020 16:10:00,"7,01",32,"661,94"
11/05/2020 16:20:00,"6,87",30,"689,32"
11/05/2020 16:30:00,"7,36",31,"695,47"
11/05/2020 16:40:00,"7,37",30,"769,49"
11/05/2020 16:50:00,"6,84",30,"738,09"
11/05/2020 17:00:00,"6,27",33,"574,23"
11/05/2020 17:10:00,"6,89",34,"734,69"
11/05/2020 17:20:00,"6,86",36,"721,14"
11/05/2020 17:30:00,"7,29",32,"708,16"
11/05/2020 17:40:00,"7,20",33,"704,78"
11/05/2020 17:50:00,"7,46",32,"711,14"
11/05/2020 18:00:00,"6,82",28,"710,55"
11/05/2020 18:10:00,"5,65",26,"497,25"
11/05/2020 18:20:00,"5,68",35,"527,65"
11/05/2020 18:30:00,"5,69",38,"554,35"
11/05/2020 18:40:00,"6,14",33,"608,98"
11/05/2020 18:50:00,"5,75",34,"596,11"
11/05/2020 19:00:00,"5,56",35,"565,18"
11/05/2020 19:10:00,"4,92",33,"586,56"
11/05/2020 19:20:00,"5,14",40,"487,40"
11/05/2020 19:30:00,"5,63",39,"407,79"
11/05/2020 19:40:00,"6,47",39,"421,01"
11/05/2020 19:50:00,"6,64",40,"480,97"
11/05/2020 20:00:00,"7,73",45,"524,32"
11/05/2020 20:10:00,"6,13",42,"457,40"
11/05/2020 20:20:00,"6,04",41,"447,92"
11/05/2020 20:30:00,"6,33",42,"442,95"
11/05/2020 20:40:00,"6,01",48,"347,78"
11/05/2020 20:50:00,"5,85",45,"304,06"
11/05/2020 21:00:00,"6,33",50,"349,68"
11/05/2020 21:10:00,"6,51",60,"352,89"
11/05/2020 21:20:00,"6,82",69,"335,92"
11/05/2020 21:30:00,"7,04",72,"416,68"
11/05/2020 21:40:00,"7,30",73,"460,35"
11/05/2020 21:50:00,"7,55",80,"505,65"
11/05/2020 22:00:00,"8,11",82,"561,79"
11/05/2020 22:10:00,"8,32",83,"601,36"
11/05/2020 22:20:00,"8,55",83,"644,42"
11/05/2020 22:30:00,"9,33",86,"704,05"
11/05/2020 22:40:00,"8,26",83,"733,56"
11/05/2020 22:50:00,"8,69",83,"832,54"
11/05/2020 23:00:00,"8,40",85,"797,99"
11/05/2020 23:10:00,"7,93",85,"803,19"
11/05/2020 23:20:00,"8,27",80,"725,54"
11/05/2020 23:30:00,"9,05",83,"777,30"
11/05/2020 23:40:00,"8,19",88,"726,14"
11/05/2020 23:50:00,"7,97",87,"657,97"
12/05/2020 00:00:00,"7,29",81,"643,66"
12/05/2020 00:10:00,"7,18",82,"575,53"
12/05/2020 00:20:00,"7,38",83,"687,83"
12/05/2020 00:30:00,"7,50",79,"704,74"
12/05/2020 00:40:00,"7,09",74,"662,28"
12/05/2020 00:50:00,"7,31",78,"600,89"
12/05/2020 01:00:00,"6,91",79,"506,44"
12/05/2020 01:10:00,"6,73",79,"491,70"
12/05/2020 01:20:00,"6,96",74,"450,93"
12/05/2020 01:30:00,"7,43",78,"468,13"
12/05/2020 01:40:00,"6,97",81,"481,45"
12/05/2020 01:50:00,"6,86",78,"469,96"
12/05/2020 02:00:00,"6,14",57,"390,34"
12/05/2020 02:10:00,"6,23",53,"313,76"
12/05/2020 02:20:00,"6,00",49,"222,57"
12/05/2020 02:30:00,"5,72",64,"238,04"
